age,is_corporate,total_balance,has_active_loan,recent_tx_count,product_id,target_product,profile_id
62,0,97145074,0,2,98,BankScope 시니어 우대예금,bb1e22d8f4b2a397345732e8
50,0,60273566,0,10,97,BankScope 정기예금,73ee080cca1c0fc218d51ab5
34,0,9855934,0,33,100,BankScope 자유적금,8fa291142279888b6bb8efd6
33,0,17343661,1,14,102,BankScope 주택 마련 적금,e9aca50d60bb7fc4f27f4f96
56,1,198817442,1,4,99,BankScope 기업 정기예금,5fab0157cd2a4d2c90610ce9
43,0,31676367,0,9,97,BankScope 정기예금,44dc9edcc553ef1a1b0e34e8
26,0,3510097,0,12,101,BankScope 청년 희망적금,46f86d7baa88bbdab84806cf
27,0,2924195,0,22,101,BankScope 청년 희망적금,85c848680a85c9d26781ab30
36,0,52763571,0,8,97,BankScope 정기예금,8a54ff9d4e43a78a3a7461e1
20,0,1817258,1,20,101,BankScope 청년 희망적금,6d437522a6de586ef140882e
31,0,6030164,0,26,106,BankScope 전세자금대출,0eabe06d4edaf2cabc99e4ea
32,0,3733171,0,24,106,BankScope 전세자금대출,8c190ebc181e6a3400401d3b
29,0,6966318,1,23,100,BankScope 자유적금,f7e6704ad4ace4d0a468744c
33,0,10690760,1,22,106,BankScope 전세자금대출,499becf710b16d95b8f2553d
28,0,8764734,1,17,106,BankScope 전세자금대출,63d023d49f0b546874916edf
33,0,5733951,0,37,100,BankScope 자유적금,9a9f38f5e810da537728830d
33,0,4651572,1,23,104,BankScope 신용대출,771cecfdac16d6efc58ca80f
33,0,14606599,0,11,102,BankScope 주택 마련 적금,ba62f1ddb56e551cb5dce800
35,0,28605217,1,8,105,BankScope 주택담보대출,2fd3f490cd1f1d0eac50037c
52,1,99687137,0,3,108,BankScope 기업대출,6dd0a570b0ce25c457c155c7
21,0,3692483,0,36,101,BankScope 청년 희망적금,192551066c327fcae60ff69b
28,0,8153354,1,24,106,BankScope 전세자금대출,d6f77fbeedb2fec169de560a
43,1,33077653,1,12,107,BankScope 소상공인 대출,08bbfee6220e1e0996e7a963
60,0,74364312,0,4,98,BankScope 시니어 우대예금,a5c5cf9a7483dcbf1e38cdc9
33,0,7050874,1,16,106,BankScope 전세자금대출,485dcd41d6482bc57f4325ce
22,0,2320503,0,17,101,BankScope 청년 희망적금,f815f7b0e72df9aed022277e
42,0,45679257,0,3,97,BankScope 정기예금,508b3419ca876eff313d4be9
28,0,3166808,0,20,101,BankScope 청년 희망적금,158c5ffaeb2994856062534d
34,1,35720194,1,8,107,BankScope 소상공인 대출,2f6c17aa1ef9034c8a36ddce
37,0,7331358,1,12,105,BankScope 주택담보대출,c8a779ced42d1d6f626e8f05
22,0,8864892,1,10,106,BankScope 전세자금대출,b4e7e4c61cffdedd4e6522e9
49,1,56363536,0,4,99,BankScope 기업 정기예금,fdf16b7669a4abe46fe385a9
28,0,2637803,0,21,101,BankScope 청년 희망적금,5bae32171631b61f35dce254
35,0,54578177,0,9,97,BankScope 정기예금,28385aaa03fdfd82f2b90a61
27,0,2569554,0,21,101,BankScope 청년 희망적금,2a7b57dd689a2eb28d36b4f8
30,0,2863124,0,32,100,BankScope 자유적금,9b62112a3bce43a66dafe556
42,0,5366731,0,43,100,BankScope 자유적금,95f79ff93b537fa5ed2a51fe
66,0,43837848,0,4,98,BankScope 시니어 우대예금,d85294ac8806d4def92530a1
38,0,18967486,0,18,102,BankScope 주택 마련 적금,f72905c84c3caef794fb267f
25,0,3331110,0,17,101,BankScope 청년 희망적금,96c38ecbab3ac3df13d92453
38,0,6258357,0,32,100,BankScope 자유적금,b46f2a5283adee84c5d83332
41,0,9579289,0,41,100,BankScope 자유적금,b33ff5c1f205425b111a382e
53,1,39253455,1,10,107,BankScope 소상공인 대출,12ecc8f7316c2e118f7118e4
28,0,3572612,1,27,104,BankScope 신용대출,dfc577e4c84c99c20418b716
44,1,21618297,1,9,103,BankScope 기업 정기적금,a4971be14bef142df9193edc
43,0,47297519,0,7,97,BankScope 정기예금,c5d80a24a8632f21240ed2aa
33,0,14171255,0,15,102,BankScope 주택 마련 적금,b4367a8c365dcf2b7828c349
25,0,18370808,1,4,105,BankScope 주택담보대출,856633fd32cd7e2989e686d8
40,0,64572289,0,5,97,BankScope 정기예금,319537f52648832a0d03f1a0
37,0,9082744,0,15,102,BankScope 주택 마련 적금,884b556c01db642b3c1998c8
37,0,9331258,1,33,100,BankScope 자유적금,01594b0a7f88ca5711669e1f
24,0,7484510,0,25,100,BankScope 자유적금,c44c49a6a9ee9a556763e1ae
30,0,9462352,0,17,102,BankScope 주택 마련 적금,827d7130dc943ec0bb877421
43,0,57972955,0,5,97,BankScope 정기예금,45ec7fd1908574549938623d
28,0,2388277,0,23,101,BankScope 청년 희망적금,252f9ac8c2aca54db424bc6b
35,0,9311036,0,44,100,BankScope 자유적금,02325b0abb31c3fc040f7eb5
33,0,5275458,1,7,105,BankScope 주택담보대출,25aecd69ee18d644309e9eec
22,0,8124184,0,35,100,BankScope 자유적금,d597c824eb2f2cbb821e67fd
43,0,49634482,0,4,97,BankScope 정기예금,c4b8f3fab34a573d63a4dd76
22,0,8178628,1,14,106,BankScope 전세자금대출,c9791566cc3fb4b1ccdf0149
34,0,8182210,0,29,100,BankScope 자유적금,de95ebba14c687dd0adb0d8f
22,0,3984982,0,15,101,BankScope 청년 희망적금,09246f936112e80bd33fee6c
64,0,76850114,0,3,98,BankScope 시니어 우대예금,1525ba487ce0c905794f92c6
40,0,16870530,0,16,102,BankScope 주택 마련 적금,40bfe7253d8c423b112590dd
39,0,15747803,1,4,105,BankScope 주택담보대출,3749e8a7e6418244f64b4aed
35,0,8894579,0,38,100,BankScope 자유적금,f68da2c54b316e7a9951a065
64,0,84074217,0,2,98,BankScope 시니어 우대예금,0b398477c8d0dd1b28fba6cb
43,0,13824961,0,40,100,BankScope 자유적금,605bb3e536b3e6894b6f592b
30,0,18483927,1,24,102,BankScope 주택 마련 적금,ea4876539180526052bcaa4c
69,0,68232524,0,5,98,BankScope 시니어 우대예금,43b2e9e0656c5e4eb7478eee
26,0,3153127,1,13,101,BankScope 청년 희망적금,4cda456c9b4569888f826cf0
59,0,54393215,0,4,98,BankScope 시니어 우대예금,d4431da620bf87cfcf2fbb11
35,0,15588519,1,12,102,BankScope 주택 마련 적금,843070292693d82d541fb297
27,0,21057582,1,15,105,BankScope 주택담보대출,5957802763971d503bdf2504
22,0,2749223,0,17,101,BankScope 청년 희망적금,b5ef0ffc9cf21ba8b6954f98
53,0,45528265,0,12,97,BankScope 정기예금,3cef57381518323646986be0
64,0,89331769,0,3,98,BankScope 시니어 우대예금,a7ec7860fdf435174c18201a
24,0,7715713,1,22,104,BankScope 신용대출,517c721189fa0e1139d756fb
36,0,8860182,1,8,105,BankScope 주택담보대출,1f7c954be4f35eab1ae2f163
28,0,7210550,1,22,106,BankScope 전세자금대출,919ae12a41623378e1e4e6e0
37,0,11946124,1,17,102,BankScope 주택 마련 적금,4913967dda1801b9659f88dc
65,0,73252994,0,3,98,BankScope 시니어 우대예금,cecd3aa78a5a58fdc800536c
32,0,6722732,0,20,106,BankScope 전세자금대출,5921928dcd6193a63bacf3aa
45,1,26990528,1,10,107,BankScope 소상공인 대출,4b13dec07b01129f16025a5a
29,0,3902312,0,17,106,BankScope 전세자금대출,610a841f3d1f9301dc1562af
38,0,46855099,0,9,97,BankScope 정기예금,c804203994cfacd279b7fd5f
34,0,9685073,0,41,100,BankScope 자유적금,40795ab98ea435f5e20f1e94
40,0,5608360,1,28,104,BankScope 신용대출,4fb28e982eb12f1ff4ebb556
67,0,94812406,0,4,98,BankScope 시니어 우대예금,1b64bcfd11b3ae104f7b78a1
66,0,74103596,0,6,98,BankScope 시니어 우대예금,89074c1f7c2b049f9ce7b11f
37,0,10139149,1,9,105,BankScope 주택담보대출,58cf66c044477f3f6141aa54
43,0,65098469,0,9,97,BankScope 정기예금,8fc6f9f5f3a63139cedb1599
30,0,8703140,1,25,106,BankScope 전세자금대출,20be3a5f7f793fa10e84b5d9
45,0,35066187,0,10,97,BankScope 정기예금,55529bff5823447e843fcb90
37,0,35025017,0,13,97,BankScope 정기예금,317dbcca143bd57d8d2c481e
67,0,59676347,0,6,98,BankScope 시니어 우대예금,d700bfb6730df6408d6ddc7c
30,0,4467335,1,24,104,BankScope 신용대출,2ba460aae6fb0aaf8445fb8f
33,0,7083646,0,26,100,BankScope 자유적금,aa729fccf255c2c53f7c712e
30,0,9069971,0,28,100,BankScope 자유적금,9606d717f0ade2492ac755ad
39,1,56105893,0,7,103,BankScope 기업 정기적금,a2343716d5546c2285b2325a
29,0,6333716,0,39,100,BankScope 자유적금,2fef3a6f838abdd90be5e308
65,0,69449142,0,3,98,BankScope 시니어 우대예금,4d067db6be6dd8651b62e1bb
36,0,4561826,0,35,100,BankScope 자유적금,dfe45b97a201ca35e83f32b7
40,0,32587123,0,4,97,BankScope 정기예금,86fd41f1eff592a3eca3384d
31,0,6918885,0,35,100,BankScope 자유적금,216fa3fed9af4a46d969d595
24,0,7860305,0,34,100,BankScope 자유적금,4237dc4faa7ed514d48b7efa
33,0,9705938,1,15,102,BankScope 주택 마련 적금,87a08892e1baf849a9664454
30,0,4156177,0,32,100,BankScope 자유적금,522535f0d34c751b78aae4a3
36,0,8856070,0,33,100,BankScope 자유적금,69a5db30ec0a7470560c468a
46,0,22088479,0,7,105,BankScope 주택담보대출,9bc1ab517082b9c64dedde4f
28,0,13622166,1,16,102,BankScope 주택 마련 적금,1e5cd14e7fe243c6a4eb8a83
44,1,99296357,0,4,99,BankScope 기업 정기예금,2a3addeedc618ec475e32213
41,1,97735677,0,4,103,BankScope 기업 정기적금,562b4e65600d12c703c485ca
34,0,10526005,0,32,100,BankScope 자유적금,c36fa98e70541b6274a2b030
43,0,57305396,0,6,97,BankScope 정기예금,4db52309e53970db4e85dd45
41,0,21862495,1,7,105,BankScope 주택담보대출,57fcc0d741f6eb78c0341246
51,0,30616718,0,4,97,BankScope 정기예금,bb229b3e32fba88b653988d9
31,0,1964794,1,16,101,BankScope 청년 희망적금,68775757b072710848651fac
27,0,6510047,0,29,106,BankScope 전세자금대출,6bba1f25f7655876ad1bd438
41,0,11678207,0,13,105,BankScope 주택담보대출,316139ea0387bb48fcee019d
26,0,8178350,0,35,100,BankScope 자유적금,7807417de1e7c1c35ad7e4e8
37,0,9044395,0,36,100,BankScope 자유적금,deba0593d6fe90e4ca7faf44
33,0,3980316,0,34,100,BankScope 자유적금,a9aca7a735c78f2aaf924adb
24,0,8819156,1,18,106,BankScope 전세자금대출,94736a4cd58b66ebdfd3537e
33,0,15187960,1,18,102,BankScope 주택 마련 적금,984dd75754534ee4a513b867
39,0,11129637,0,15,102,BankScope 주택 마련 적금,33228f5be5283e2bcbe2946b
19,0,1444361,0,20,101,BankScope 청년 희망적금,4cfacba1fa4f74facb7db483
27,0,4323427,1,15,106,BankScope 전세자금대출,ad1fc810fe8de9da357df3c5
39,0,18519852,1,9,105,BankScope 주택담보대출,edc802083df6a21021f5df8f
33,0,4234549,1,32,104,BankScope 신용대출,73999a3a51647cdae5ba6ece
28,0,5866091,0,40,100,BankScope 자유적금,d366d9b06fe7d304caea99e8
63,0,62921801,0,5,98,BankScope 시니어 우대예금,ae335fdb1450ba1b8799e2c4
48,0,44922639,0,6,97,BankScope 정기예금,88c9dc7a0041307799ea043f
22,0,3001486,0,16,101,BankScope 청년 희망적금,e7e66e0aebec41ef42c80dab
64,0,31712000,0,5,98,BankScope 시니어 우대예금,672cabec8a11e4f680cbe6b5
46,1,128480179,1,2,99,BankScope 기업 정기예금,82c14733e31f62f2b6178173
23,0,4210762,0,14,101,BankScope 청년 희망적금,c37ff3f426f3d1af46f8dd9f
27,0,13695385,0,18,102,BankScope 주택 마련 적금,551c862e75160cc17b8b869d
29,0,9391782,0,38,100,BankScope 자유적금,f0f369ab41e0b3ef09868b18
31,0,6946884,0,30,100,BankScope 자유적금,efb62d8042ae9d437aa039a7
44,1,147123207,0,5,99,BankScope 기업 정기예금,0ce09ccfe23311b1c3f65436
70,0,80382767,0,4,98,BankScope 시니어 우대예금,aaa27c2a36f4cd9205677833
63,0,75901609,0,5,98,BankScope 시니어 우대예금,4ab3bc7a92569d8af8663e7a
28,0,6223883,1,23,104,BankScope 신용대출,dd3eb5cdb8dbcc69af79a29c
28,0,9742904,1,27,100,BankScope 자유적금,6f9cf147d26088870effe1a8
68,0,71357412,0,3,98,BankScope 시니어 우대예금,f73da9da132c6c488cfa80b4
34,0,31950968,0,5,97,BankScope 정기예금,009bb4d179085755f1ba41da
48,1,199175956,0,5,108,BankScope 기업대출,78d3c530480ca19cb49161ab
28,0,3369907,1,24,104,BankScope 신용대출,2eeac511866846ed32ed0172
46,0,42323387,0,10,97,BankScope 정기예금,40fc3171c3543b5e2cc54f7a
35,0,11358295,0,11,105,BankScope 주택담보대출,9865d6700f75c7b3f3c587ba
36,0,5866177,0,24,100,BankScope 자유적금,ab32606df6a8a53e8530f645
29,0,4092186,0,21,101,BankScope 청년 희망적금,208932c9a7396742fcdf4b61
35,0,8650439,1,29,100,BankScope 자유적금,c39884d6eef05872fa61f8bc
35,0,52899899,1,10,97,BankScope 정기예금,f599d0267e24b1488f9df6f3
60,0,77195119,0,3,98,BankScope 시니어 우대예금,f50d3cc348da31cdc687b978
37,1,199817450,1,0,99,BankScope 기업 정기예금,7f483ed1fe1eef8c4fa2d7f5
63,0,43674047,0,6,98,BankScope 시니어 우대예금,527d1f164712ee1090a75c48
60,0,83407092,0,6,98,BankScope 시니어 우대예금,31d713bd88b8a237dff0a58c
19,0,3780014,0,22,101,BankScope 청년 희망적금,09cc580406c39a9c876c109e
25,0,3590361,0,17,101,BankScope 청년 희망적금,5b9ad7ab352e33d24ad06a9c
47,0,73710403,1,8,97,BankScope 정기예금,de660144a20432bf226da021
28,0,26742563,1,5,105,BankScope 주택담보대출,bc60a5eb19e0137e3ff14f0d
32,0,7393445,0,36,100,BankScope 자유적금,5607eb8759747a6d254b5e76
20,0,3240918,0,22,101,BankScope 청년 희망적금,f6cd0f30ee5655d6ec36569f
69,0,59986431,0,7,98,BankScope 시니어 우대예금,2242c8e2b96d51c6f8fa2e2e
35,0,7302888,0,36,100,BankScope 자유적금,c7bdfeed2f2d9eec27216af3
28,0,2864225,1,12,101,BankScope 청년 희망적금,9d5385a7a419847621ddfe36
23,0,5159628,1,21,104,BankScope 신용대출,2f24f2709a78676f6f0d36f4
20,0,3950070,0,17,101,BankScope 청년 희망적금,218c6a3cc75d59c4fbfe34b0
42,0,18060453,0,17,102,BankScope 주택 마련 적금,79f08536c0727ede39fd3c8b
21,0,8824291,0,30,100,BankScope 자유적금,dfd5d642b34b89d57a83c582
37,0,45459876,0,9,97,BankScope 정기예금,3676f8a9cc3fd41131f8ae44
37,0,12335567,1,11,105,BankScope 주택담보대출,8f288092f75acfc705421b66
46,0,53799961,0,4,97,BankScope 정기예금,2fd8689342ac3555b16d9332
33,0,5245768,1,26,104,BankScope 신용대출,201b2e2658386a5905c1e0c1
34,0,7995021,1,37,100,BankScope 자유적금,fffad6612725970cf0399621
41,0,22984773,1,7,105,BankScope 주택담보대출,bd2cea3816267296a06d3fe5
31,0,6521892,0,40,100,BankScope 자유적금,7e25691b34cab9bad99bd942
38,1,247934460,1,1,99,BankScope 기업 정기예금,87a863fe528592e8d47e4777
42,0,63722158,0,7,97,BankScope 정기예금,bb6fabccc3f7fa56ceb65c2a
23,0,2408380,0,26,101,BankScope 청년 희망적금,a39d284830c60b1ca5419589
19,0,1894387,0,17,101,BankScope 청년 희망적금,5cbd89c4d7e541685a01a187
32,0,22499551,1,10,105,BankScope 주택담보대출,45ee1b80a9293c4731006f07
72,0,88153410,0,8,98,BankScope 시니어 우대예금,cc3cc745e3392097529915b0
44,0,16444540,1,11,105,BankScope 주택담보대출,5a33451ebe877e1fd1b7e570
32,0,7327867,1,32,100,BankScope 자유적금,5cf593056f201e6f342c51d3
45,0,49920875,1,10,97,BankScope 정기예금,dea6e3527df78f9e439899be
25,0,2449757,0,16,101,BankScope 청년 희망적금,a62499737a23bb39dc30bd54
36,1,66735599,0,5,103,BankScope 기업 정기적금,bfd132bc203e79b8f6c92044
49,1,179857162,0,6,99,BankScope 기업 정기예금,588be3833ce86e65293cb7a7
30,0,17253652,0,15,102,BankScope 주택 마련 적금,3a453e5f27bfc410e25ebd0a
28,0,10351117,0,15,102,BankScope 주택 마련 적금,bddcd1c34ffdaa887d1e8c52
34,0,7612406,1,10,106,BankScope 전세자금대출,755d4bb85ada21f97fd66e87
35,1,2613679,1,6,103,BankScope 기업 정기적금,bcb0456b0eaa52b96777e99f
26,0,7077165,1,23,106,BankScope 전세자금대출,bbb01d1b10d7b7826ae75046
34,0,4723481,1,26,104,BankScope 신용대출,234707a253b9e3cf59f3c62a
34,0,16973538,0,8,102,BankScope 주택 마련 적금,7f8c9997c54676de06af0471
39,0,16308532,0,9,102,BankScope 주택 마련 적금,3712d6ba6e32b4cd293e9c83
50,1,40710606,0,11,103,BankScope 기업 정기적금,86647b9d336674d86ac98cfc
28,0,2315972,0,24,101,BankScope 청년 희망적금,b4a60b0b49ceb165fe34af8b
34,0,6004087,1,26,104,BankScope 신용대출,373f0554c05b9c4b7179cb24
37,0,6673581,1,26,104,BankScope 신용대출,7f5e9e309409194112fdc9b2
50,1,319055214,1,11,108,BankScope 기업대출,3992651a07369de708295e03
31,0,19175766,1,14,102,BankScope 주택 마련 적금,9501791cb4f4d08acb606207
48,0,54601738,0,7,97,BankScope 정기예금,906a2a2b57854f12e6e67d33
22,0,1358252,0,21,101,BankScope 청년 희망적금,ea58011e30aff76fd4e384e5
64,0,93427131,0,1,98,BankScope 시니어 우대예금,af9a8a4fb92fc1c245a4d9ed
39,0,12516124,0,22,102,BankScope 주택 마련 적금,d11093b1ebee61f879c09533
37,0,67171595,0,7,97,BankScope 정기예금,a1eac6060fdfb5db07c5adad
39,0,19516940,1,13,105,BankScope 주택담보대출,48894c11e085626632b7501c
40,1,75151161,0,4,99,BankScope 기업 정기예금,61187fb2048503b8f4601447
36,0,4821468,0,35,100,BankScope 자유적금,6ef94850b4e3632f45b1d38f
35,0,17707236,0,7,97,BankScope 정기예금,aa335aed20d4a8d2b44bb9ca
41,1,207306747,0,11,99,BankScope 기업 정기예금,c656a1dda0b0134820f509be
27,0,2097815,0,24,101,BankScope 청년 희망적금,03694ef70a21791f6d42ee0f
39,0,9847236,0,38,100,BankScope 자유적금,c6f44dada5b65585feadb468
33,0,8943527,0,31,100,BankScope 자유적금,faa2c9115d165306a9605e5a
47,1,46648741,0,6,103,BankScope 기업 정기적금,b378932bc8283a7674c83870
71,0,46443883,1,3,98,BankScope 시니어 우대예금,5474280a7bcf388603f384cd
65,0,135852123,0,3,98,BankScope 시니어 우대예금,6286f203e55e7fd868c84eed
32,0,15598117,0,11,102,BankScope 주택 마련 적금,61fc58d2bfd93f59795352a6
58,0,49451863,0,3,98,BankScope 시니어 우대예금,a6aa8138a4620a1d969446dc
34,0,7382622,1,29,104,BankScope 신용대출,7d6ccadc08db8d1b06b0899d
23,0,3943531,1,27,104,BankScope 신용대출,cc0228d38dd20aa3894bdcdb
45,1,208263865,0,6,99,BankScope 기업 정기예금,0b6ab300af83a7b624c97998
42,0,13193770,1,10,105,BankScope 주택담보대출,a2a90e318a5478cbc8aeca54
30,0,6121798,1,32,104,BankScope 신용대출,d97d303823010a8c3bcea55f
19,0,3041786,0,24,101,BankScope 청년 희망적금,ecb97da93269c60968f4e219
28,0,2701361,0,27,101,BankScope 청년 희망적금,393c60d64d028743e42e72a4
43,0,7096972,0,36,100,BankScope 자유적금,6c3c1ef5ab5975f6a42afa3a
46,0,30554825,0,8,97,BankScope 정기예금,48d46bb87df9980b6928de7c
44,0,81506913,0,6,97,BankScope 정기예금,18df0287e7e5197f642f0bab
29,0,6009946,1,16,106,BankScope 전세자금대출,5b3efca38d6445f7274c5e79
36,0,9007529,1,11,106,BankScope 전세자금대출,2e6a0ea5ea35385e7213f0e0
51,1,276962837,0,5,99,BankScope 기업 정기예금,791c6fc4c9de8289cf315c74
38,0,15421519,0,22,102,BankScope 주택 마련 적금,163964f70e6894dd08880eea
40,0,2405003,1,30,104,BankScope 신용대출,aee34f7b0fb9b3c965cdfbf6
35,0,12985902,1,18,102,BankScope 주택 마련 적금,dacd8c43ad264b78ea3f36df
39,0,10404457,0,42,100,BankScope 자유적금,23642cb7c9229b9dfa882f24
31,0,8028626,0,35,100,BankScope 자유적금,ac99228e65f8b071acd2a7b5
44,0,43459417,0,5,97,BankScope 정기예금,9b0cf39e7adc596c34ae2142
46,0,49753469,0,10,97,BankScope 정기예금,6dbaa15a1a48e36b831b64fb
33,0,26021590,1,13,105,BankScope 주택담보대출,552fd36471bc3af579ef10cf
20,0,4482611,0,21,101,BankScope 청년 희망적금,5f5da0281b707e629b83e424
31,0,2994421,1,24,104,BankScope 신용대출,43007e0efea58397b27f3664
66,0,72229200,0,4,98,BankScope 시니어 우대예금,d5b86f49d3cf97ef2ecb3d5c
26,0,11244616,1,13,102,BankScope 주택 마련 적금,ae343737f0e1fbcbebcbd5cc
68,0,95638454,0,2,98,BankScope 시니어 우대예금,41bb84d41aac65d2be7c3fe9
34,0,13089779,0,16,102,BankScope 주택 마련 적금,c1eead9b3acfd2fccf27d2df
45,0,24948142,0,4,97,BankScope 정기예금,f0e5e834d57bbb6666330b53
29,0,11871393,1,40,100,BankScope 자유적금,e20e41b705179435f82b841f
24,0,3460112,0,23,101,BankScope 청년 희망적금,2078d678a0eb334007ea4d02
52,1,267877226,0,4,99,BankScope 기업 정기예금,f394993c1fa25df716feb8d6
42,0,35298291,0,6,97,BankScope 정기예금,976312b111fbdddb59452d1b
23,0,5557345,1,31,104,BankScope 신용대출,f779791451b068c97433ba7e
48,1,323153451,0,9,99,BankScope 기업 정기예금,a6984fc98001558f143a8fe7
37,0,17855396,1,9,105,BankScope 주택담보대출,91c372500ee2a815b13125fe
33,0,11736585,0,26,106,BankScope 전세자금대출,22db9e5d45e4c1eeac097542
37,0,44312255,0,5,97,BankScope 정기예금,71738e33dd1e1ea9e9237a3f
42,0,89027512,0,5,97,BankScope 정기예금,1c787640af4b4f537e03ced4
22,0,3323566,0,19,101,BankScope 청년 희망적금,efa12172e548ada22c682065
39,0,21520421,1,15,105,BankScope 주택담보대출,08270b93337be34fef61cc4d
36,0,28349314,1,14,105,BankScope 주택담보대출,183491200b62834cee951027
29,0,1425483,0,18,101,BankScope 청년 희망적금,b120cdccb46b1c20affc1fbd
60,0,86362736,0,6,98,BankScope 시니어 우대예금,b541997359cea7cae2cd4de9
30,0,2423237,0,22,101,BankScope 청년 희망적금,ca92ffde0a4b4a119838c2d3
30,1,22429123,1,8,107,BankScope 소상공인 대출,be7a0182a07a07fd1b58306c
32,0,5732794,0,27,100,BankScope 자유적금,fef208f5aa08a8300a447b1a
28,0,3655217,0,21,101,BankScope 청년 희망적금,4c8a1569453a9bbbba37ff79
31,0,7384721,1,32,104,BankScope 신용대출,7ff49ff8e20eb45e25db79d3
31,0,1604334,0,24,101,BankScope 청년 희망적금,a4c8bf2ea3c6a3c6fdc51bae
67,0,66951366,0,2,98,BankScope 시니어 우대예금,8c6e02394649429ba93ae9a5
24,0,2432500,0,20,101,BankScope 청년 희망적금,75559a7421ab4ee8521002aa
20,0,6903372,0,31,100,BankScope 자유적금,0aa555fc511ad949245f6ab0
32,0,18444962,0,11,102,BankScope 주택 마련 적금,3f996a271b031ce83a81f431
44,1,166201332,0,4,99,BankScope 기업 정기예금,bfe9ee7ae99189c23ac7bde1
39,0,25428130,1,16,105,BankScope 주택담보대출,1d5849186354578f1b50634a
44,1,32290105,1,12,107,BankScope 소상공인 대출,132f2d4a9051d863e0593205
29,0,14205526,1,17,102,BankScope 주택 마련 적금,8db3713f6df5ed002e88c171
37,1,41061432,0,6,103,BankScope 기업 정기적금,a62c0fef8b313be09e96c802
48,0,46003046,0,5,97,BankScope 정기예금,54350719705161688c5d72a3
43,0,73857125,0,8,97,BankScope 정기예금,7bd2b9fb7243baffac6a31e1
30,0,2871405,0,22,101,BankScope 청년 희망적금,01fbd68b4b52175184faeea3
23,0,3235469,1,20,101,BankScope 청년 희망적금,e43bba1cb9773b588355d6de
33,0,3696169,1,25,104,BankScope 신용대출,e16c2d9011a8f0331e0edcdf
70,0,72249487,0,6,98,BankScope 시니어 우대예금,7ad984d3249c2d6b55a16366
34,0,5616789,0,36,100,BankScope 자유적금,4ae2fee54e93536b56b27fdb
37,0,12078836,0,14,102,BankScope 주택 마련 적금,861c309e4ef25b26e1ba2491
49,0,48509655,1,10,97,BankScope 정기예금,209a58ce263c4617fbe3e8f3
39,0,26414869,1,11,105,BankScope 주택담보대출,e8cf53c9568036f804c14443
36,0,22098756,1,14,105,BankScope 주택담보대출,dd0c7e0238d210902caedd82
65,0,69627346,1,1,98,BankScope 시니어 우대예금,f7fdbf812ffc393d25e47674
45,0,90597043,0,12,97,BankScope 정기예금,18d9529f1abbb3b1e3e5eb83
45,0,46108009,0,8,97,BankScope 정기예금,d2dc0dca6db6a8d4d6fdd28d
41,0,24289160,0,5,105,BankScope 주택담보대출,ea81c30952f8ca0238550596
47,0,65568363,0,10,97,BankScope 정기예금,bbde249becc756675a90313a
39,0,7752340,0,34,100,BankScope 자유적금,7d7926c3fd44ef0c181cb6b7
31,0,2912693,0,20,101,BankScope 청년 희망적금,d93c00173b24a383bd724c5c
64,0,63543222,0,6,98,BankScope 시니어 우대예금,a60cdf970bb12fed94420859
62,0,102711037,0,9,98,BankScope 시니어 우대예금,8059c4744e0671fadc2affce
21,0,7919030,1,19,106,BankScope 전세자금대출,b024e1a243cc91b748aa4451
28,0,7999134,0,35,100,BankScope 자유적금,b63891095f1245e2a2428669
41,0,51748076,0,3,97,BankScope 정기예금,4cc4383821e81cd8ca9dd4bf
45,0,16722901,1,16,105,BankScope 주택담보대출,c6a312fc55266235709ecccd
35,0,22498583,1,11,105,BankScope 주택담보대출,34cfcf84bd634b45463918ac
43,0,75864173,0,4,97,BankScope 정기예금,63dde8e2808dd5dee5e40fa7
64,0,92367687,0,1,98,BankScope 시니어 우대예금,06711afb60605c6d69de4ea5
32,0,14234771,0,21,102,BankScope 주택 마련 적금,c99a95ff2fd3e7a2c0d3b769
47,1,231080130,0,2,99,BankScope 기업 정기예금,cac679f05141820f60a35aa2
47,1,195573628,0,2,99,BankScope 기업 정기예금,29db3a3277789c497a735bfc
69,0,96877962,0,1,98,BankScope 시니어 우대예금,b1048bbe815c5132a8e7653f
21,0,2188418,0,28,101,BankScope 청년 희망적금,c91d9b5a083185471062efed
66,0,46498529,0,6,98,BankScope 시니어 우대예금,2e9dfad2dc5efcbadc1a388a
37,0,39459220,1,12,97,BankScope 정기예금,23d8ddd2a823bf1e377b772e
33,0,3219587,0,30,100,BankScope 자유적금,98b0a0cf8c21b3a8338e2fc8
46,1,35746944,1,13,107,BankScope 소상공인 대출,dab18a3a4dd844a7b096dbe9
30,0,4030515,1,26,104,BankScope 신용대출,b9b65f1fc0715b8c3f6c0f14
29,0,1632810,0,27,101,BankScope 청년 희망적금,2fd0d36f817a0898a0f2622e
50,0,42128899,0,8,97,BankScope 정기예금,af0d1eb68f38a8b696f53534
22,0,3874564,0,24,101,BankScope 청년 희망적금,2778c1d73b37a2601ff7411f
43,1,201431901,0,7,99,BankScope 기업 정기예금,8cc701194259e60973847e4f
22,0,2684484,0,21,101,BankScope 청년 희망적금,7ffc2bac8c8d9d45c56ebe1d
52,0,47334377,0,4,97,BankScope 정기예금,922095b55718123e83ccfc7e
41,0,59163219,1,6,97,BankScope 정기예금,5e3a20420188fef0e9d7349b
38,0,15846124,1,10,105,BankScope 주택담보대출,a114fc444b06c32eb69b9a36
